layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
3,18,1998612866,The Wild Life,animated,0.000000,3.000000,2.650000,5.65
3,19,915398531,The Adventures of Tintin,animated,0.000000,2.000000,3.650000,5.65
3,20,1065273854,Kung Fu Panda 2,animated,0.000000,2.000000,3.600000,5.6
3,21,914972727,Winnie the Pooh,animated,0.000000,2.000000,3.600000,5.6
3,22,1065200621,Rango,animated,0.000000,2.000000,3.600000,5.6
3,23,903657028,Alvin and the Chipmunks: The Road Chip,animated,0.000000,3.000000,2.550000,5.550000000000001
3,24,914887528,Frankenweenie,animated,0.000000,2.000000,3.500000,5.5
3,25,916164567,Rio,animated,0.000000,2.000000,3.450000,5.45
3,26,915262294,Madagascar 3: Europe's Most Wanted,animated,0.000000,2.000000,3.450000,5.45
3,27,916207758,Mr. Peabody & Sherman,animated,0.000000,2.000000,3.400000,5.4
3,28,908325178,Penguins of Madagascar,animated,0.000000,2.000000,3.350000,5.35
3,29,1065175642,Epic,animated,0.000000,2.000000,3.350000,5.35
3,30,905035161,Ice Age: Continental Drift,animated,0.000000,2.000000,3.300000,5.300000000000001
3,31,1640506209,Puss in Boots,animated,0.000000,2.000000,3.300000,5.300000000000001
3,32,914630762,Dr. Seuss' The Lorax,animated,0.000000,2.000000,3.200000,5.2
3,33,1065183208,Turbo,animated,0.000000,2.000000,3.200000,5.2
3,34,906202903,Rio 2,animated,0.000000,2.000000,3.150000,5.15
3,35,914631763,Up,animated,0.000000,1.000000,4.150000,5.15
3,36,907208972,How to Train Your Dragon,animated,0.000000,1.000000,4.050000,5.05
3,37,913707373,Finding Nemo,animated,0.000000,1.000000,4.050000,5.05
3,38,1064928422,"Monsters, Inc.",animated,0.000000,1.000000,4.050000,5.05
3,39,915826995,Ratatouille,animated,0.000000,1.000000,4.000000,5.0
3,40,1065010479,Free Birds,animated,0.000000,2.000000,2.950000,4.95
3,41,4699770126,Shrek,animated,0.000000,1.000000,3.950000,4.95
3,42,1064822576,Fantastic Mr. Fox,animated,0.000000,1.000000,3.900000,4.9
3,43,1064950164,Tangled,animated,0.000000,1.000000,3.900000,4.9
3,44,914806985,Kung Fu Panda: The IMAX Experience,animated,0.000000,1.000000,3.800000,4.800000000000001
3,45,908278076,Ice Age,animated,0.000000,1.000000,3.750000,4.75
3,46,908217216,Legends of Oz: Dorothy's Return,animated,0.000000,2.000000,2.750000,4.75
3,47,915141700,Shrek 2,animated,0.000000,1.000000,3.600000,4.6
3,48,914404693,The Princess and the Frog,animated,0.000000,1.000000,3.550000,4.550000000000001
3,49,914395606,Spirit: Stallion of the Cimarron,animated,0.000000,1.000000,3.550000,4.550000000000001
3,50,914228423,Legend of the Guardians: The Owls of Ga'Hoole,animated,0.000000,1.000000,3.500000,4.5
3,51,907768362,Ice Age: Dawn of the Dinosaurs,animated,0.000000,1.000000,3.500000,4.5
3,52,916485461,Bolt,animated,0.000000,1.000000,3.450000,4.45
3,53,914871911,Madagascar,animated,0.000000,1.000000,3.450000,4.45
3,54,916635539,Meet the Robinsons,animated,0.000000,1.000000,3.450000,4.45
3,55,904802188,Brother Bear,animated,0.000000,1.000000,3.400000,4.4
